id,title,budget,revenue,runtime,pop_actors,vote_average,vote_count,pop_directors,pop_producer
19698,Porky's II: The Next Day,6500000,33759266,98.0,16.820999999999998,5.7,235,5.527,5.527
19724,Imagine That,55000000,23000000,107.0,73.953,5.9,448,2.744,9.41
412988,The Happytime Murders,40000000,27506452,91.0,54.908,5.7,788,1.594,15.862999999999998
19794,Labor Pains,10000000,1895782,89.0,45.553,5.4,352,0.6,0.0
281957,The Revenant,135000000,532950503,157.0,162.703,7.5,15456,10.912,15.199
19824,Van Wilder: Freshman Year,6000000,20543,100.0,32.789,5.4,259,0.6,2.391
19827,The In-Laws,9000000,38200000,103.0,26.542,6.7,74,4.003,5.636
19840,"I Love You, Beth Cooper",18000000,15345201,102.0,33.162,5.9,666,4.271,7.411
19848,The Players Club,4500000,23261485,104.0,75.937,6.3,54,11.956,11.956
282035,The Mummy,125000000,409231607,110.0,106.83599999999998,5.5,6038,10.883,17.122
19898,Pandorum,33000000,20648328,108.0,64.36500000000001,6.5,1832,1.977,9.532
19899,Couples Retreat,70000000,171844840,113.0,95.181,5.5,1572,5.032,15.398
19901,Daybreakers,20000000,51416464,98.0,114.6,6.3,1525,6.0440000000000005,2.452
19904,The Stepfather,20000000,31198531,101.0,87.852,5.8,652,2.391,3.407
19908,Zombieland,23600000,102391540,88.0,98.971,7.3,10129,9.932,1.22
19912,The Final Destination,40000000,186167139,82.0,74.229,5.6,2475,1.722,1.2
19913,(500) Days of Summer,7500000,60781545,95.0,109.998,7.3,8146,7.228,4.7299999999999995
413138,The Lucky Man,1,24,98.0,14.721000000000002,6.4,7,0.6,3.6
19931,The Joy Luck Club,11000000,32861136,139.0,70.96600000000001,7.2,100,0.996,4.08
19959,Surrogates,80000000,122444772,89.0,110.982,6.1,2559,5.297,2.146
19994,Jennifer's Body,16000000,31556061,102.0,113.56800000000001,5.8,2890,4.221,6.367999999999999
19995,Avatar,237000000,2847246203,162.0,121.49699999999999,7.5,24856,18.726,19.326
19997,Niagara,1250000,8500000,92.0,38.50000000000001,6.7,264,6.203,0.84
413211,Fightin' Fools,23,31,9.0,11.787999999999998,6.0,1,2.427,0.0
20006,Pink Cadillac,19000000,12100000,122.0,79.502,5.3,153,3.33,2.556
20009,Slackers,14000000,6413915,86.0,73.604,5.2,152,1.4,7.788
20024,The End of the Affair,23000000,10827816,102.0,96.09400000000001,6.6,187,1.286,2.686
20048,Confessions of a Shopaholic,40000000,108332743,104.0,79.302,6.4,2248,1.62,2.59
675445,PAW Patrol: The Movie,26000000,135000000,86.0,34.149,7.5,824,0.84,2.4
20107,Bart Got a Room,2000000,53760,80.0,45.815999999999995,5.7,50,0.6,5.497
413362,"Roman J. Israel, Esq.",22000000,11942780,122.0,73.003,6.3,980,3.244,34.271
20148,Cowboys & Angels,2000000,33700,86.0,16.819,6.3,27,1.214,0.6
282296,My Old Lady,5000000,7527232,107.0,43.166000000000004,6.2,215,0.6,0.6
20156,Exotica,2000000,4221036,104.0,50.133,6.7,202,2.023,2.623
20174,The Fast and the Furious,66000,250000,73.0,15.719,4.7,15,7.446,7.202
20178,World's Greatest Dad,10000000,221805,99.0,44.672999999999995,6.5,448,10.334,10.562999999999999
20200,Narco,823258,823258,105.0,26.244,5.9,126,9.426,0.0
20210,Grind,6000000,5141166,105.0,65.098,6.2,102,0.6,2.882
20278,Africa Screams,500000,1500000,79.0,5.9479999999999995,6.1,38,2.342,0.6
20283,Breaking Away,2300000,20000000,100.0,49.02400000000001,7.2,194,2.096,2.096
151368,Open Windows,4000000,100000,101.0,69.492,5.1,356,5.812,4.2139999999999995
20304,Never Die Alone,3000000,5923000,88.0,39.406,5.6,89,3.585,3.928
20309,Say It Isn't So,25000000,12320393,95.0,79.687,4.8,126,5.093,10.556999999999999
20325,Swing Time,886000,2600000,103.0,22.098999999999997,6.9,161,2.475,0.6
20337,Martin Lawrence Live: Runteldat,3000000,19184015,113.0,23.809,5.0,14,24.486,1.7200000000000002
20352,Despicable Me,69000000,533679475,95.0,70.416,7.2,12863,13.277000000000001,7.129
20379,Grand Prix,9000000,20800000,176.0,32.255,7.0,118,10.564,0.6
20391,Paint Your Wagon,20000000,31678778,164.0,71.712,6.3,171,1.4,1.4
20416,The Deep,9000000,100000000,123.0,69.759,6.0,158,2.096,0.6
20421,Rock-A-Doodle,18000000,11657385,77.0,27.983,6.2,197,5.555,6.773
413644,The Son of Bigfoot,30000000,46372519,92.0,18.04,6.6,368,1.754,0.0
20455,Digimon: The Movie,5500000,16600000,89.0,12.393,6.6,219,14.627,0.0
20481,Nightbreed,11000000,8862354,102.0,33.367000000000004,6.4,322,6.954,1.98
20483,Catch That Kid,18000000,16702864,92.0,78.58299999999998,5.6,243,3.973,4.786
20504,The Book of Eli,80000000,157107755,118.0,133.331,6.8,4941,11.935,38.696999999999996
20526,TRON: Legacy,170000000,400062763,125.0,66.442,6.4,5870,3.231,4.752
20533,Jonah Hex,47000000,10539000,81.0,100.07699999999998,4.9,1132,2.243,14.624999999999998
20539,The Crucible,25000000,7343114,124.0,75.62,6.6,394,1.27,2.0
20542,Delgo,40000000,694782,94.0,64.358,5.1,44,1.2,1.2
413765,David Lynch: The Art Life,179554,311470,89.0,17.966000000000005,7.0,139,1.916,2.18
20625,The Cocoanuts,500000,1800000,96.0,13.520000000000001,6.7,74,2.516,1.4
20637,Panic,1000000,779137,88.0,45.007000000000005,6.5,72,0.648,4.786
20644,Love Crazy,889900,2000000,99.0,20.591,7.4,22,0.98,0.6
20649,Clockers,25000000,13071518,128.0,50.844,6.9,232,5.78,19.932
20653,Roadside Romeo,7000000,1100000,93.0,25.339,4.5,23,3.069,0.0
20662,Robin Hood,200000000,321669741,140.0,112.28999999999999,6.4,3749,10.675,39.275999999999996
282813,The Pyramid,6500000,16861137,89.0,18.409000000000002,5.2,796,1.4,8.116
20694,Rugrats Go Wild,25000000,55443032,84.0,56.852000000000004,6.2,237,2.2399999999999998,0.0
20697,Ready to Rumble,24000000,12372410,107.0,62.712,5.1,123,2.572,12.259
20701,Tales from the Darkside: The Movie,3500000,16324573,93.0,80.422,6.1,259,2.073,3.032
20713,Farewell to the King,16000000,2420917,117.0,29.911,6.1,47,1.343,2.8850000000000002
20737,Air Bud,3000000,23144499,98.0,40.003,5.5,354,6.969,8.102
20761,Play It to the Bone,24000000,8434146,124.0,100.623,5.6,120,2.691,0.6
20763,Radio Flyer,35000000,4651977,114.0,70.192,7.1,148,8.314,0.779
20764,Sleep Dealer,2500000,107559,90.0,20.748,5.9,94,0.6,1.346
20766,The Road,32000000,27635305,111.0,108.519,7.0,2929,0.6,2.04
20770,But I'm a Cheerleader,1200000,2600000,85.0,72.78399999999999,6.9,412,1.9,3.3080000000000003
414001,The Mercy,18000000,4536348,102.0,69.671,5.9,211,2.06,15.659999999999998
20794,Novocaine,6000000,2025238,95.0,72.22,6.1,106,0.6,2.169
20825,I Hate Valentine's Day,3000000,4243957,98.0,62.7,5.4,233,7.183,4.338
20829,Funny People,75000000,71585235,146.0,104.35900000000001,5.8,1006,4.077,8.093
282984,Irrational Man,11000000,27391084,95.0,67.95400000000001,6.5,2045,7.396,2.736
20856,Aliens in the Attic,45000000,57881056,86.0,63.80500000000001,5.6,814,2.38,2.07
20857,Hardball,32000000,40222729,106.0,139.338,6.5,387,2.572,3.9
20858,8 Million Ways to Die,18000000,1305114,115.0,81.89999999999999,5.4,80,7.799,0.6
151960,Planes,50000000,219788712,91.0,70.88499999999999,5.9,1326,2.129,0.84
20912,She Hate Me,8000000,365134,139.0,77.83800000000001,5.2,80,5.78,8.132
20943,The Ugly Truth,38000000,321682600,96.0,73.453,6.5,2918,4.36,5.778
807381,Together,200,550,15.0,2.4,0.0,0,0.0,0.0
21033,Beautiful,1500000,56000,97.0,44.748,5.0,38,0.652,1.2
21052,Levity,7500000,209151,100.0,85.142,6.1,71,8.543,10.543
283235,99 Homes,8000000,1411927,112.0,109.383,6.7,596,2.366,4.592
283303,I Remember me,1000,4,74.0,2.4,5.0,6,0.6,0.0
21173,Death of a President,2000000,167000,97.0,15.836,5.7,53,1.636,4.886
21181,Lucky Miles,2600000,568864,105.0,7.616999999999999,5.6,8,0.6,1.2
21185,Vibes,1884000,1883811,99.0,36.288000000000004,5.8,46,3.46,1.2
152259,Phantom,10000000,1034589,99.0,103.81400000000001,5.9,240,0.6,3.152
21208,Orphan,20000000,77912251,123.0,84.84899999999999,6.9,3952,4.596,89.908
21219,Mobsters,23000000,20246790,104.0,76.79899999999999,6.2,124,0.764,0.6
283366,Miss Peregrine's Home for Peculiar Children,110000000,296482446,127.0,122.55700000000002,6.8,8534,15.143,7.705
414453,Columbus,700000,1015744,104.0,71.107,7.0,261,1.321,11.488
21241,Cannonball,780000,1500000,93.0,45.62499999999999,5.6,68,1.686,0.6
21259,Testament,1500000,2044892,90.0,35.352000000000004,6.3,81,0.828,1.668
21291,Dad,19000000,19738015,117.0,68.983,6.2,65,0.828,1.428
21294,The Amateur,8338578,6892098,112.0,36.336999999999996,6.4,8,1.204,0.0
283445,Sinister 2,10000000,53329150,97.0,46.501000000000005,5.8,1718,0.6,7.323
21301,Barbershop 2: Back in Business,18000000,65070412,106.0,38.522999999999996,5.8,193,2.561,14.562
21311,I Dreamed of Africa,34000000,14400327,114.0,76.742,5.6,57,0.98,0.0
21349,Anywhere but Here,23000000,18653615,114.0,64.316,6.1,202,0.996,1.662
21378,Navigating the Heart,2000000,5000000,91.0,61.146,6.4,5,0.694,2.437
21407,The Collector,3400000,114000000,88.0,54.489000000000004,6.6,1092,2.268,2.04
283552,The Light Between Oceans,20000000,25975621,133.0,80.78900000000002,7.1,1169,1.01,1.9939999999999998
283587,Beasts of No Nation,6000000,9077700,137.0,36.87500000000001,7.6,1374,10.543,50.215
152532,Dallas Buyers Club,5000000,55736588,117.0,105.081,7.9,7157,0.655,1.8199999999999998
21486,A Four Letter Word,125000,72348,87.0,10.522,4.4,20,1.96,1.96
21500,Class,7000000,21600000,98.0,63.254,5.9,120,1.362,1.4
21525,Tupac: Resurrection,300000,7808524,112.0,19.696,8.1,125,0.6,0.6
152599,The Immigrant,16000000,5867686,117.0,93.32400000000001,6.3,660,2.549,5.509
152601,Her,23000000,47351251,126.0,168.432,7.9,11801,5.116,7.001999999999999
152603,Only Lovers Left Alive,7000000,7600000,123.0,98.999,7.3,1716,3.452,1.584
21539,The Preacher's Wife,40000000,48102795,124.0,54.331999999999994,5.8,172,3.067,0.0
21610,Nighthawks,5000000,19905359,99.0,89.07799999999999,6.4,288,1.164,0.6
21612,The Funeral,12500000,1227324,99.0,66.74199999999999,6.9,116,4.952,0.828
21629,Stir Crazy,10000000,101300000,111.0,29.807,6.5,320,13.297,0.6
21661,Air Bud: Golden Receiver,11000000,10224116,90.0,40.361,4.9,124,0.6,6.17
152737,August: Osage County,25000000,74188937,121.0,66.513,6.9,1186,2.132,33.882000000000005
152742,The Best Offer,13500000,19255873,124.0,74.817,7.9,2366,6.926,3.662
152747,All Is Lost,9000000,6108720,106.0,15.842,6.6,1310,2.744,2.581
152748,Ain't Them Bodies Saints,4000000,1031243,96.0,59.031,6.2,336,6.857,7.749999999999998
152760,The Monuments Men,70000000,154984035,118.0,125.708,6.0,3007,17.123,26.732
21724,Dance Flick,25000000,31439140,83.0,42.26899999999999,4.7,190,1.4,31.228
21755,The Brothers Bloom,20000000,5530764,114.0,84.109,6.6,471,9.315,3.36
21845,Rookie of the Year,31000000,56500758,103.0,52.62800000000001,6.1,253,18.216,0.0
283995,Guardians of the Galaxy Vol. 2,200000000,863756051,137.0,164.625,7.6,17851,8.108,12.818
21866,Bronco Billy,6500000,24265583,116.0,67.769,6.3,181,29.786,1.75
21879,The Hollywood Knights,2500000,10000000,91.0,50.169000000000004,6.1,38,1.473,0.6
546183,Bully,1000,14000,102.0,3.78,8.0,1,1.382,0.0
284052,Doctor Strange,165000000,677700000,115.0,132.809,7.4,18304,3.579,12.818
284053,Thor: Ragnarok,180000000,853977126,131.0,135.561,7.6,17188,26.781,12.818
284054,Black Panther,200000000,1346739107,134.0,90.972,7.4,18609,6.171,14.777999999999999
21925,Naqoyqatsi,3000000,13308,89.0,43.216,6.3,100,3.817,5.0169999999999995
21950,Jackson County Jail,445000,2300000,84.0,51.394,5.4,20,0.6,0.6
21989,Hot Dog... The Movie,4506756,20307325,96.0,35.349000000000004,4.5,49,1.676,0.0
22004,Trespass,14000000,13249535,101.0,53.86899999999999,6.3,125,3.041,1.96
22013,Elmer Gantry,3000000,10400000,146.0,45.3,7.3,108,1.185,0.6
22067,Jason's Lyric,7000000,20851521,119.0,64.276,6.6,30,1.19,0.0
22074,Capitalism: A Love Story,20000000,17436509,128.0,7.281999999999999,7.1,423,2.174,2.174
22094,Hard Times,2700000,5000000,93.0,68.158,6.6,138,3.041,1.214
284276,Cake,7000000,2360281,102.0,52.474000000000004,6.3,777,0.674,3.2689999999999997
284293,Still Alice,5000000,43884652,101.0,90.11600000000001,7.5,2591,1.5339999999999998,1.7999999999999998
22189,Havana,40000000,9243140,144.0,56.758,5.8,108,6.566,7.965999999999999
22213,Boiling Point,9000000,10058318,92.0,62.90200000000001,4.9,76,0.766,1.44
22215,Chéri,23000000,9368242,86.0,96.404,6.1,163,4.885,0.0
22256,Without Limits,25000000,777423,117.0,89.053,6.7,54,5.58,32.613
546554,Knives Out,40000000,309232797,131.0,162.437,7.9,8433,9.315,11.274999999999999
22267,Ride with the Devil,35000000,635096,138.0,98.735,6.4,139,3.241,3.421
22279,An Awfully Big Adventure,4000000,851545,113.0,46.358,6.7,36,5.655,4.888
22301,Hell's Angels,3950000,8000000,131.0,10.711,6.5,59,2.741,2.741
22307,Sisters,500000,1000000,93.0,22.061,6.7,243,6.328,1.553
22309,The Fighting Temptations,15000000,30238577,122.0,35.258,5.7,106,6.593,1.068
22314,In Too Deep,7000000,14011454,95.0,49.444,6.6,70,1.4,1.35
22331,The Ten Commandments,10000000,952820,88.0,75.139,5.5,14,1.58,0.0
22345,Baby Geniuses,12000000,36450736,97.0,87.31400000000001,4.1,287,5.527,0.0
22377,The Green Berets,7000000,11000000,142.0,42.196999999999996,5.7,120,17.854,0.94
284536,The Gambler,25000000,39171130,111.0,94.665,5.9,1107,2.358,41.423
22414,Postcards From the Edge,22000000,39071603,101.0,69.22,6.6,190,2.306,3.012
284564,31,1500000,779820,102.0,52.573,5.4,628,5.905,11.542
153518,The Angry Birds Movie,73000000,349779543,97.0,73.522,6.2,2918,2.009,2.033
22490,The Women,1688000,2270000,133.0,17.605999999999998,7.0,103,2.509,1.553
22527,The Wrong Man,1200000,2000000,106.0,29.918,7.1,352,12.879,12.879
22538,Scott Pilgrim vs. the World,85000000,48000000,112.0,85.49300000000001,7.4,6173,10.725,14.676999999999998
22556,The Yellow Handkerchief,15000000,317000,102.0,86.38,6.2,114,0.6,0.0
22586,The Swan Princess,20000000,9771658,89.0,26.88,6.6,778,3.751,4.351
22596,Safety Last!,121000,1500000,74.0,8.495,7.9,325,3.3160000000000003,0.6
22597,The Broken Hearts Club: A Romantic Comedy,1000000,1744858,96.0,78.239,6.6,61,6.386,3.282
22613,The Outlaw,3400000,5075000,116.0,25.508,5.6,62,2.741,2.741
22617,Dinner Rush,2000000,1075504,99.0,18.582,7.3,45,0.98,2.0
415842,American Assassin,33000000,67200000,112.0,91.80199999999999,6.4,2429,2.186,1.467
22657,Algiers,691833,951801,96.0,20.154,6.7,23,3.583,1.4
22779,Victory Through Air Power,799000,788000,65.0,1.2,5.6,31,13.82,11.956
22787,Whiteout,40000000,17976667,101.0,75.494,5.5,560,6.366,12.415999999999999
22794,Cloudy with a Chance of Meatballs,100000000,242988466,90.0,95.482,6.6,4737,8.136,2.208
22796,Simon Birch,20000000,18253415,114.0,60.34700000000001,6.7,172,3.78,3.37
22798,Whip It,15000000,16633035,111.0,45.698,6.8,853,11.139,11.738999999999999
22803,Law Abiding Citizen,53000000,126690726,109.0,116.26500000000001,7.3,3892,2.523,33.095000000000006
22804,Saw VI,11000000,68233629,96.0,78.30999999999999,6.3,2403,4.394,2.408
22805,Motherhood,5000000,726936,90.0,52.17700000000001,5.0,107,1.505,0.0
22821,The Boondock Saints II: All Saints Day,8000000,10629321,118.0,70.62599999999999,6.0,565,1.025,1.936
22824,The Fourth Kind,10000000,47709193,98.0,64.276,6.2,1251,4.39,10.074
22825,The Box,30000000,33333531,115.0,53.748000000000005,5.6,1429,8.763,10.558
22832,Ninja Assassin,40000000,60462347,99.0,47.089,6.5,1105,10.872,51.131
22871,Destination Tokyo,1516000,4544000,135.0,24.427,7.0,43,1.4,0.663
22881,The Blind Side,29000000,309208309,129.0,92.51299999999999,7.7,4904,9.22,2.336
22887,Loose Change: Final Cut,6000,6000,129.0,0.0,6.3,36,0.98,0.0
22894,Legion,26000000,67918658,100.0,88.81,5.8,2004,0.6,6.324
22897,It's Complicated,85000000,219103655,121.0,77.92699999999999,6.5,1119,1.884,3.504
22907,Takers,32000000,69055695,107.0,98.263,6.2,992,0.6,0.0
416149,The Perfect Weapon,8000000,17000000,88.0,49.09,4.0,50,1.819,2.04
416160,The Vault,5000000,5728,91.0,59.54899999999999,4.8,314,0.617,4.074
22947,Up in the Air,25000000,166842739,110.0,91.219,6.8,2933,3.647,13.719
22949,Old Dogs,35000000,96753696,88.0,48.931,5.5,577,3.132,8.145
22954,Invictus,60000000,122426792,134.0,65.445,7.2,3393,29.786,33.085
22970,The Cabin in the Woods,30000000,71041255,95.0,77.914,6.6,6341,8.017,8.873
22971,Dear John,25000000,114977104,115.0,88.175,6.9,3633,4.613,7.2669999999999995
22972,Green Zone,100000000,94882889,115.0,74.21300000000001,6.5,1773,2.59,11.722999999999999
22998,To Be or Not to Be,9000000,13030214,107.0,20.876999999999995,6.9,152,0.6,7.79
416234,Winchester,3500000,44019588,100.0,52.647,5.9,1480,6.0440000000000005,1.2
23023,Tooth Fairy,48000000,112462508,101.0,86.58900000000001,5.5,1638,4.341,3.4139999999999997
23047,Season of the Witch,40000000,91627228,95.0,93.13999999999999,5.4,1970,6.366,3.4019999999999997
23048,Hot Tub Time Machine,36000000,64780213,101.0,69.798,6.0,1952,2.216,18.527
23049,My Life in Ruins,17000000,20455276,95.0,37.242000000000004,6.1,323,4.76,0.0
23051,Action in the North Atlantic,2231000,3460000,126.0,32.972,7.1,35,0.6,0.663
23082,The Invention of Lying,18500000,32406507,100.0,65.90700000000001,6.2,1601,10.229000000000001,12.584000000000001
23096,Doctor Detroit,8000000,10375893,89.0,45.473000000000006,5.1,54,8.868,1.09
23168,The Town,37000000,154026136,125.0,122.183,7.2,3919,28.613,3.617
23169,Remember Me,16000000,56032889,113.0,96.148,7.1,3087,6.064,1.58
23172,The Spy Next Door,28000000,66166000,94.0,79.561,5.8,1018,5.54,1.4
23174,It's Alive,10000000,15500000,80.0,29.524,4.0,43,1.008,2.717
23194,The Hallelujah Trail,7000000,4000000,165.0,49.402,6.1,55,3.215,3.215
416477,The Big Sick,5000000,56303596,120.0,55.44800000000001,7.4,1977,2.295,4.677
154400,The Drop,12600000,19054534,106.0,100.726,6.7,1752,0.6,7.705
23330,The Ballad of Cable Hogue,3716946,5000000,121.0,58.82299999999999,7.1,137,3.059,3.059
23367,Bandslam,20000000,12225023,111.0,58.626999999999995,5.7,386,1.252,15.255
23398,Alvin and the Chipmunks: The Squeakquel,75000000,443140005,88.0,86.63300000000001,5.7,2319,1.68,8.073
23437,A Nightmare on Elm Street,35000000,115664037,95.0,71.319,5.5,2168,0.6,19.022999999999996
23439,House of Usher,270000,1450000,79.0,32.399,6.6,195,6.602,6.602
23451,Videocracy,700000,1179676,85.0,3.425,6.3,31,1.4,0.0
809904,Old Home on the Corner,100,250,2.0,2.4,0.0,0,0.6,0.0
23478,Mozart and the Whale,12000000,84967,92.0,73.94099999999999,6.3,104,0.98,8.072
23479,The Bad News Bears,35000000,35323292,102.0,35.263,6.9,225,1.792,1.522
809911,"150 Miles of Rotting, Rutted, Lumpy, Dilapidated Pavement",75,300,4.0,12.922,0.0,0,0.6,0.0
23483,Kick-Ass,28000000,96188903,117.0,141.652,7.1,9906,14.592,46.608999999999995
23514,The Rum Diary,45000000,24000000,120.0,104.108,5.9,932,0.972,42.33500000000001
23535,Class of 1999,5200000,2459895,99.0,49.964000000000006,6.0,161,4.326,4.326
23570,The Pallbearer,8000000,5656388,97.0,88.067,5.0,97,11.126,8.333
23574,What a Way to Go!,20000000,13298000,111.0,44.189,7.3,50,1.907,0.98
23601,We Don't Live Here Anymore,3000000,2037545,101.0,52.443000000000005,5.5,75,1.548,26.579
23618,The Original Kings of Comedy,13000000,38251106,115.0,40.125,6.2,44,5.78,6.848000000000001
23629,Sucker Punch,82000000,89792502,110.0,91.761,6.1,3871,11.76,12.516
23631,Machete,20000000,44093316,105.0,95.361,6.3,2640,10.219,9.710999999999999
285783,The Walk,35000000,61181942,123.0,67.24499999999999,7.0,2689,3.925,8.121
23685,Monkeybone,75000000,5409517,93.0,65.619,5.2,243,1.286,3.1399999999999997
23706,All About Steve,15000000,40105542,99.0,98.94999999999999,4.9,813,4.375,34.575
23730,C.H.U.D.,1250000,3412497,97.0,47.196,5.6,187,0.6,0.6
23742,Cop Out,30000000,55583804,107.0,89.89500000000001,5.5,1202,5.457,4.797
23759,Centurion,12000000,6890432,97.0,73.291,6.2,1076,3.616,2.4
23805,The Toy,28000000,47118057,102.0,28.825999999999997,5.9,164,8.314,2.678
285959,Valentino,1300000,1550000,102.0,27.700999999999997,5.0,3,1.856,0.6
23827,Paranormal Activity,215000,194183034,86.0,17.234,6.0,4051,0.954,3.7680000000000002
23830,Last Night,7000000,7644937,90.0,87.21300000000001,6.1,619,4.675,6.474999999999999
23919,Porky's 3: Revenge,9000000,20518905,92.0,23.482999999999997,5.5,175,1.62,0.0
810357,Film Bro Filibuster,100,100,30.0,3.3800000000000003,0.0,0,1.58,1.2
23939,Stay Tuned,25000000,10736401,87.0,32.94,6.1,116,3.852,3.819
23947,Nasty Old People,15000,5300,84.0,4.936999999999999,6.1,13,0.6,0.6
23949,Tape,100000,490475,86.0,54.333,6.8,156,4.243,3.2150000000000003
23954,Atlantic City,7200000,12729675,104.0,53.84199999999999,6.8,176,2.36,0.6
23963,Pontypool,1500000,32000,96.0,23.143,6.5,449,1.874,1.2
24010,Bus Stop,220000,7270000,96.0,36.434000000000005,6.1,160,1.4,1.388
155084,13 Sins,5000000,13809,93.0,49.521,6.3,849,2.009,2.958
24016,The Sheltering Sky,25000000,2075084,138.0,64.20400000000001,6.7,192,1.992,0.744
24018,Glen or Glenda,20000,10158,71.0,14.818999999999999,4.5,86,1.862,1.4
24021,The Twilight Saga: Eclipse,68000000,698491347,124.0,105.948,6.2,7326,5.834,4.859
417261,Forever My Girl,3500000,16367326,104.0,58.653,7.6,941,1.788,2.816
24066,"Happy, Texas",1700000,1943649,98.0,67.204,5.5,94,1.4,3.6399999999999997
286217,The Martian,108000000,630161890,144.0,104.98599999999999,7.7,16628,10.675,23.642000000000003
810508,Life and Death,10,1,9.0,3.0,0.0,0,0.6,0.0
24081,From the Hip,9000000,9518342,111.0,61.040000000000006,6.0,35,5.527,0.0
24100,The Little Vampire,35000000,27965865,95.0,46.737,6.8,320,5.058,0.0
24103,Haunted Honeymoon,13000000,8033397,82.0,27.471,5.4,118,9.285,0.6
24106,The Black Cat,95745,236000,63.0,25.866,6.8,172,2.174,1.788
24113,Town & Country,90000000,10372291,104.0,58.95100000000001,4.5,49,1.754,3.9570000000000003
24126,Warlock: The Armageddon,3000000,3902679,98.0,48.296,5.2,104,5.078,5.503
24128,Stop Making Sense,1200000,4978922,88.0,7.984,8.3,166,5.146,5.394
24130,In Like Flint,3775000,11000000,114.0,45.617,6.4,53,1.616,2.0
24137,An Ideal Husband,14000000,18535191,97.0,89.15199999999999,6.4,147,3.701,3.243
24153,The Buddy Holly Story,1200000,14363400,113.0,47.869,7.2,77,4.144,0.0
417384,Scary Stories to Tell in the Dark,25000000,95438172,108.0,51.559999999999995,6.5,2061,0.663,16.434
548473,Color Out of Space,6000000,1023510,111.0,80.724,6.0,900,3.182,28.254
417417,SEED: The Untold Story,650000,209752,94.0,6.535999999999999,6.4,9,1.44,1.44
24206,Silent Trigger,15000000,76382,93.0,43.42600000000001,5.0,56,1.759,0.0
24226,The Verdict,16000000,53977250,129.0,55.774,7.4,433,4.158,2.094
24227,Excessive Force,3000000,1200000,87.0,77.464,4.3,23,0.6,16.241
286372,Treehouse,3250000,3250000,96.0,15.319,4.2,57,1.4,2.4
24231,Gunmen,8030000,3411885,90.0,57.806999999999995,4.9,53,3.179,5.087999999999999
24238,Mary and Max,8240000,1740429,92.0,58.065,7.9,1481,0.971,0.6
24264,Sheena,25000000,5778353,117.0,29.972,5.8,104,4.623,0.6
24266,The Man from Snowy River,3500000,20659423,104.0,17.703000000000003,6.8,104,5.297,1.4
679629,Brazen Epiphany,500,1500,30.0,3.0,0.0,0,1.7999999999999998,0.0
24274,Dead & Buried,3000000,216166,94.0,26.462,6.5,185,3.273,4.423
24276,Matewan,4000000,1680358,132.0,43.43600000000001,7.2,70,1.176,1.3639999999999999
679672,The Color of Your Skin,25000,70000,65.0,1.134,0.0,0,1.134,0.6
24348,Powaqqatsi,2500000,589244,99.0,0.0,7.4,108,3.817,4.417
286521,5 Flights Up,6000000,1020921,92.0,69.264,6.0,252,2.141,31.680000000000003
24418,Cirque du Freak: The Vampire's Assistant,40000000,28169671,109.0,56.589000000000006,5.7,861,5.474,8.122
24420,The Time Traveler's Wife,39000000,101344412,108.0,61.357,6.9,1978,2.412,4.782
286565,Paper Towns,12000000,85512300,109.0,100.937,6.1,4634,2.69,6.427
286567,Max Steel,10000000,6272403,92.0,62.608999999999995,5.6,612,0.98,0.0
24428,The Avengers,220000000,1518815515,143.0,176.20600000000002,7.7,26313,8.873,12.818
417644,CHiPS,25000000,26800152,100.0,73.632,6.1,1025,6.052,10.354
24432,Doogal,20000000,27450189,85.0,40.978,5.3,85,2.3970000000000002,1.7999999999999998
24438,Did You Hear About the Morgans?,58000000,85280250,103.0,60.193,5.4,793,5.067,4.1080000000000005
24453,The Razor's Edge,13000000,6551987,129.0,84.325,6.6,45,0.6,1.2
417678,"Everything, Everything",10000000,61621140,96.0,81.164,7.3,3396,0.6,6.491
24469,Fish Tank,3000000,2404300,123.0,40.532000000000004,7.0,640,5.751,1.221
548786,American Dresser,2000000,2231,97.0,76.65400000000001,5.3,10,3.306,3.306
24548,Just One of the Guys,11500000,11528900,100.0,54.881,6.4,218,0.987,2.186
24558,Loose Cannons,1500000,5585154,94.0,66.221,5.0,64,5.527,7.516
24575,Raise the Titanic,36000000,7000000,115.0,61.642,5.5,59,1.89,3.0540000000000003
417830,Diary of a Wimpy Kid: The Long Haul,22000000,40120144,91.0,47.15,5.4,337,2.239,3.065
24618,Bee Season,14000000,6856989,104.0,72.46200000000002,5.3,69,1.75,1.42
417859,Puss in Boots,130000000,554987477,90.0,101.62700000000001,6.4,2482,3.01,3.457
417870,Girls Trip,19000000,140376621,122.0,71.59599999999999,6.8,1300,3.773,5.884
24662,Cats Don't Dance,32000000,3566637,75.0,25.427000000000003,7.1,124,3.725,0.0
155752,Andy Hardy Comes Home,313000,610000,80.0,20.675,4.5,9,2.519,0.6
155751,A Family Affair,178000,502000,69.0,23.449,6.2,9,0.6,2.434
24684,An Education,7500000,26096852,100.0,100.538,6.9,1056,0.86,1.2
24739,Miracle Mile,3000000,1145404,87.0,46.333,6.9,150,0.6,1.2
24740,The Entity,9000000,13277558,125.0,41.778,6.6,328,1.363,0.6
24746,Six-String Samurai,2000000,124494,91.0,8.002,6.0,89,0.98,7.859
24748,Hud,2500000,10000000,112.0,34.522999999999996,7.3,202,3.078,4.024
